prompt_id,variant_type,prompt_zh,seed,image_path,generated_success,runtime_seconds,needs_human_review,visible_binding_failure,observation,generated_success_numeric,scene_id,category,variant_type_spec,prompt_zh_spec,relation,expected_objects_json,absent_objects_json,language,language_name,generated_success_bool,positive_prompt,prompt_char_len,positive_clip_tokens,clip_tokens_over_77,clip_token_excess
S08_attribute_swap,attribute_swap,Un chat marron est au-dessus de un chien gris.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S08_attribute_swap_seed2026051802_00001_.png,True,8.03,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S08,attribute_binding,attribute_swap,Un chat marron est au-dessus de un chien gris.,above,"[{""name"": ""猫"", ""color"": ""棕色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.66, ""y"": 0.34}, {""name"": ""狗"", ""color"": ""灰色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.66}]",[],fr,French,True,"Un chat marron est au-dessus de un chien gris., clean simple composition, best quality",46,23,False,0
S09_base,base,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_base_seed2026051801_00001_.png,True,6.028,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,base,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau., clean simple composition, best quality",72,28,False,0
S09_base,base,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_base_seed2026051802_00001_.png,True,6.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,base,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau., clean simple composition, best quality",72,28,False,0
S09_synonym,synonym,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_synonym_seed2026051801_00001_.png,True,6.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,synonym,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau., clean simple composition, best quality",108,41,False,0
S09_synonym,synonym,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_synonym_seed2026051802_00001_.png,True,8.094,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,synonym,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Veuillez générer une image simple : Un bateau bleu et un soleil jaune apparaissent ensemble, sans un oiseau., clean simple composition, best quality",108,41,False,0
S09_word_order,word_order,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_word_order_seed2026051801_00001_.png,True,8.034,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,word_order,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau., clean simple composition, best quality",62,29,False,0
S09_word_order,word_order,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_word_order_seed2026051802_00001_.png,True,8.026,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,word_order,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Avec un soleil jaune, apparaît un bateau bleu, sans un oiseau., clean simple composition, best quality",62,29,False,0
S09_attribute_swap,attribute_swap,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_attribute_swap_seed2026051801_00001_.png,True,8.017,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,attribute_swap,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau., clean simple composition, best quality",72,28,False,0
S09_attribute_swap,attribute_swap,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_attribute_swap_seed2026051802_00001_.png,True,6.029,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,attribute_swap,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau.",none,"[{""name"": ""船"", ""color"": ""黄色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""蓝色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Un bateau jaune et un soleil bleu apparaissent ensemble, sans un oiseau., clean simple composition, best quality",72,28,False,0
S09_negation_rephrase,negation_rephrase,Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_negation_rephrase_seed2026051801_00001_.png,True,6.045,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,negation_rephrase,Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune.,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune., clean simple composition, best quality",87,36,False,0
S09_negation_rephrase,negation_rephrase,Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune.,2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S09_negation_rephrase_seed2026051802_00001_.png,True,6.02,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S09,negation,negation_rephrase,Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune.,none,"[{""name"": ""船"", ""color"": ""蓝色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.36, ""y"": 0.56}, {""name"": ""太阳"", ""color"": ""黄色"", ""shape"": ""圆形"", ""count"": 1, ""x"": 0.7, ""y"": 0.28}]","[{""name"": ""鸟"", ""color"": ""黑色"", ""shape"": ""三角形"", ""count"": 0}]",fr,French,True,"Veuillez ne pas dessiner un oiseau; gardez seulement Un bateau bleu et Un soleil jaune., clean simple composition, best quality",87,36,False,0
S10_base,base,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_base_seed2026051801_00001_.png,True,6.027,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,base,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture., clean simple composition, best quality",69,30,False,0
S10_base,base,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_base_seed2026051802_00001_.png,True,8.036,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,base,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Un parapluie rouge est au-dessus de un banc marron, sans une voiture., clean simple composition, best quality",69,30,False,0
S10_synonym,synonym,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_synonym_seed2026051801_00001_.png,True,6.102,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,synonym,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture., clean simple composition, best quality",105,43,False,0
S10_synonym,synonym,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_synonym_seed2026051802_00001_.png,True,12.154,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,synonym,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Veuillez générer une image simple : Un parapluie rouge est au-dessus de un banc marron, sans une voiture., clean simple composition, best quality",105,43,False,0
S10_word_order,word_order,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_word_order_seed2026051801_00001_.png,True,6.058,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,word_order,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture., clean simple composition, best quality",73,33,False,0
S10_word_order,word_order,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_word_order_seed2026051802_00001_.png,True,6.019,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,word_order,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Au-dessus de un banc marron, il y a un parapluie rouge, sans une voiture., clean simple composition, best quality",73,33,False,0
S10_attribute_swap,attribute_swap,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture.",2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_attribute_swap_seed2026051801_00001_.png,True,8.032,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,attribute_swap,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""棕色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""红色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture., clean simple composition, best quality",69,30,False,0
S10_attribute_swap,attribute_swap,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture.",2026051802,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_attribute_swap_seed2026051802_00001_.png,True,8.025,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,attribute_swap,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture.",above,"[{""name"": ""伞"", ""color"": ""棕色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""红色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Un parapluie marron est au-dessus de un banc rouge, sans une voiture., clean simple composition, best quality",69,30,False,0
S10_negation_rephrase,negation_rephrase,Veuillez ne pas dessiner une voiture; gardez seulement Un parapluie rouge et Un banc marron.,2026051801,REDACTED_PROJECT_ROOT/comfyui_real_isolated/fr/ChinesePromptRobustness/S10_negation_rephrase_seed2026051801_00001_.png,True,8.034,True,unknown,Queued real ComfyUI generation; no automatic semantic judge applied.,1.0,S10,negation,negation_rephrase,Veuillez ne pas dessiner une voiture; gardez seulement Un parapluie rouge et Un banc marron.,above,"[{""name"": ""伞"", ""color"": ""红色"", ""shape"": ""三角形"", ""count"": 1, ""x"": 0.46, ""y"": 0.38}, {""name"": ""长椅"", ""color"": ""棕色"", ""shape"": ""矩形"", ""count"": 1, ""x"": 0.54, ""y"": 0.7}]","[{""name"": ""汽车"", ""color"": ""黑色"", ""shape"": ""矩形"", ""count"": 0}]",fr,French,True,"Veuillez ne pas dessiner une voiture; gardez seulement Un parapluie rouge et Un banc marron., clean simple composition, best quality",92,37,False,0
